split	model_id
train	00050880
train	00050882
train	00050954
train	00050961
train	00050976
train	00051079
train	00051081
train	00051082
train	00051084
train	00051096
train	00051099
train	00051120
train	00051121
train	00051123
train	00051124
train	00051129
train	00051131
train	00051133
train	00051139
train	00051149
train	00051150
train	00051162
train	00051216
train	00051234
train	00051244
train	00051248
train	00051344
train	00051433
train	00051434
train	00051453
train	00051454
train	00051455
train	00051456
train	00051459
train	00051461
train	00051464
train	00051466
train	00051467
train	00051471
train	00051473
train	00051474
train	00051480
train	00051497
train	00051545
train	00051554
train	00051564
train	00051573
train	00051584
train	00051585
train	00051615
train	00051801
train	00051823
train	00051838
train	00051869
train	00051883
train	00051888
train	00051903
train	00051956
train	00051997
train	00052006
train	00052043
train	00052046
train	00052071
train	00052083
train	00052091
train	00052105
train	00052114
train	00052160
train	00052232
train	00052318
train	00052322
train	00052344
train	00052363
train	00052377
train	00052414
train	00052454
train	00052455
train	00052464
train	00052465
train	00052506
train	00052536
train	00052693
train	00052762
train	00052765
train	00052897
train	00052907
train	00052908
train	00052976
train	00052984
train	00053010
train	00053011
train	00053012
train	00053015
train	00053017
train	00053023
train	00053034
train	00053037
train	00053075
train	00053102
train	00053132
train	00053156
train	00053158
train	00053175
train	00053188
train	00053231
train	00053239
train	00053245
train	00053275
train	00053282
train	00053328
train	00053355
train	00053356
train	00053360
train	00053372
train	00053377
train	00053379
train	00053389
train	00053399
train	00053405
train	00053410
train	00053423
train	00053444
train	00053495
train	00053520
train	00053572
train	00053573
train	00053574
train	00053575
train	00053576
train	00053588
train	00053589
train	00053590
train	00053596
train	00053604
train	00053607
train	00053614
train	00053622
train	00053625
train	00053626
train	00053631
train	00053661
train	00053662
train	00053720
train	00053732
train	00053753
train	00053759
train	00053863
train	00053896
train	00053905
train	00053907
train	00053926
train	00053937
train	00053938
train	00053950
train	00053960
train	00053961
train	00053988
train	00053990
train	00054066
train	00054069
train	00054072
train	00054082
train	00054085
train	00054120
train	00054129
train	00054131
train	00054207
train	00054257
train	00054289
train	00054306
train	00054308
train	00054310
train	00054312
train	00054346
train	00054365
train	00054366
train	00054383
train	00054389
train	00054434
train	00054447
train	00054449
train	00054458
train	00054467
train	00054506
train	00054519
train	00054542
train	00054574
train	00054575
train	00054593
train	00054621
train	00054639
train	00054725
train	00054750
train	00054756
train	00054765
train	00054775
train	00054810
train	00054819
train	00054827
train	00054834
train	00054897
train	00054900
train	00054908
train	00054910
train	00055005
train	00055029
train	00055059
train	00055061
train	00055359
train	00055480
train	00055494
train	00055512
train	00055524
train	00055552
train	00055565
train	00055602
train	00055620
train	00055651
train	00055723
train	00055853
train	00055874
train	00055886
train	00055894
train	00055901
train	00055919
train	00055936
train	00055945
train	00055957
train	00055967
train	00055968
train	00055969
train	00055970
train	00055986
train	00055987
train	00055993
train	00056006
train	00056027
train	00056032
train	00056044
train	00056105
train	00056130
train	00056172
train	00056197
train	00056198
train	00056300
train	00056348
train	00056361
train	00056378
train	00056380
train	00056398
train	00056399
train	00056401
train	00056403
train	00056428
train	00056429
train	00056430
train	00056466
train	00056478
train	00056562
train	00056643
train	00056645
train	00056646
train	00056647
train	00056648
train	00056663
train	00056684
train	00056694
train	00056860
train	00056865
train	00056866
train	00056897
train	00056906
train	00056954
train	00056957
train	00056976
train	00056977
train	00056978
train	00056981
train	00056983
train	00056987
train	00056988
train	00057005
train	00057006
train	00057007
train	00057008
train	00057022
train	00057048
train	00057064
train	00057071
train	00057072
train	00057078
train	00057096
train	00057097
train	00057125
train	00057148
train	00057165
train	00057239
train	00057249
train	00057284
train	00057324
train	00057332
train	00057350
train	00057393
train	00057429
train	00057464
train	00057492
train	00057499
train	00057500
train	00057509
train	00057519
train	00057548
train	00057579
train	00057625
train	00057642
train	00057725
train	00057749
train	00057769
train	00057778
train	00057785
train	00057887
train	00057999
train	00058074
train	00058093
train	00058127
train	00058139
train	00058143
train	00058144
train	00058146
train	00058151
train	00058152
train	00058158
train	00058159
train	00058160
train	00058161
train	00058166
train	00058167
train	00058170
train	00058172
train	00058177
train	00058200
train	00058212
train	00058231
train	00058303
train	00058475
train	00058487
train	00058543
train	00058626
train	00058658
train	00058670
train	00058691
train	00058692
train	00058694
train	00058715
train	00058716
train	00058717
train	00058718
train	00058764
train	00058770
train	00058799
train	00058801
train	00058826
train	00058828
train	00058829
train	00058841
train	00058888
train	00058891
train	00058893
train	00058894
train	00058896
train	00058897
train	00058992
train	00058995
train	00059008
train	00059013
train	00059028
train	00059062
train	00059091
train	00059094
train	00059122
train	00059124
train	00059125
train	00059129
train	00059133
train	00059140
train	00059232
train	00059234
train	00059247
train	00059308
train	00059309
train	00059315
train	00059322
train	00059325
train	00059329
train	00059330
train	00059334
train	00059340
train	00059341
train	00059344
train	00059355
train	00059360
train	00059366
train	00059372
train	00059374
train	00059377
train	00059385
train	00059392
train	00059401
train	00059424
train	00059445
train	00059448
train	00059459
train	00059493
train	00059502
train	00059550
train	00059553
train	00059555
train	00059556
train	00059565
train	00059566
train	00059572
train	00059573
train	00059580
train	00059588
train	00059599
train	00059685
train	00059691
train	00059742
train	00059743
train	00059744
train	00059771
train	00059820
train	00059834
train	00059836
train	00059837
train	00059847
train	00059872
train	00059881
train	00059895
train	00059927
train	00059931
train	00059932
train	00059936
train	00059986
train	00060052
train	00060057
train	00060064
train	00060070
train	00060081
train	00060098
train	00060144
train	00060146
train	00060166
train	00060171
train	00060177
train	00060190
train	00060248
train	00060249
train	00060250
train	00060251
train	00060291
train	00060296
train	00060310
train	00060311
train	00060316
train	00060321
train	00060322
train	00060327
train	00060334
train	00060432
train	00060656
train	00060658
train	00060681
train	00060698
train	00060707
train	00060716
train	00060722
train	00060816
train	00060923
train	00061006
train	00061017
train	00061088
train	00061131
train	00061134
train	00061156
train	00061216
train	00061251
train	00061252
train	00061282
train	00061286
train	00061295
train	00061300
train	00061301
train	00061302
train	00061308
train	00061321
train	00061344
train	00061353
train	00061379
train	00061402
train	00061450
train	00061469
train	00061470
train	00061507
train	00061512
train	00061529
train	00061541
train	00061542
train	00061547
train	00061591
train	00061612
train	00061616
train	00061700
train	00061703
train	00061712
train	00061793
train	00061833
train	00061887
train	00061915
train	00061969
train	00061972
train	00061973
train	00061974
train	00061975
train	00061984
train	00061990
train	00061991
train	00062005
train	00062039
train	00062094
train	00062103
train	00062190
train	00062192
train	00062256
train	00062261
train	00062282
train	00062320
train	00062323
train	00062369
train	00062376
train	00062379
train	00062393
train	00062409
train	00062452
train	00062605
train	00062673
train	00062742
train	00062773
train	00062795
train	00062817
train	00062821
train	00062862
train	00062892
train	00062913
train	00062924
train	00062934
train	00062954
train	00062955
train	00063046
train	00063047
train	00063048
train	00063209
train	00063260
train	00063264
train	00063297
train	00063322
train	00063331
train	00063332
train	00063354
train	00063372
train	00063399
train	00063403
train	00063404
train	00063446
train	00063447
train	00063492
train	00063513
train	00063517
train	00063603
train	00063605
train	00063613
train	00063660
train	00063681
train	00063763
train	00063764
train	00063766
train	00063767
train	00063769
train	00063818
train	00063826
train	00063848
train	00063892
train	00063893
train	00063906
train	00063909
train	00063939
train	00063943
train	00063969
train	00064038
train	00064039
train	00064040
train	00064090
train	00064136
train	00064139
train	00064158
train	00064167
train	00064175
train	00064193
train	00064199
train	00064221
train	00064225
train	00064226
train	00064229
train	00064235
train	00064245
train	00064247
train	00064249
train	00064251
train	00064252
train	00064253
train	00064264
train	00064275
train	00064282
train	00064336
train	00064337
train	00064357
train	00064368
train	00064373
train	00064378
train	00064405
train	00064406
train	00064439
train	00064441
train	00064442
train	00064446
train	00064447
train	00064448
train	00064450
train	00064452
train	00064453
train	00064458
train	00064489
train	00064497
train	00064501
train	00064504
train	00064604
train	00064608
train	00064656
train	00064664
train	00064666
train	00064683
train	00064703
train	00064766
train	00064779
train	00064786
train	00064929
train	00064935
train	00064983
train	00065016
train	00065039
train	00065041
train	00065044
train	00065065
train	00065067
train	00065068
train	00065077
train	00065078
train	00065081
train	00065082
